자전거ID,출발시각,열2,열1,도착시각,출발보관대,도착보관대,사용시간,출발지,도착지
GJA-0200,20201102123357 ,20201102,123357,20201102123901 ,D-0022,D-0034,544,상무역 5번 출구 앞,치평동주민센터
GJA-0163,20201102125350 ,20201102,125350,20201102135000 ,D-0009,D-0000,9650,쉐보레 앞,광주시 111
GJA-0127,20201102133929 ,20201102,133929,20201102134545 ,D-0029,D-0034,616,현대아파트 옆,치평동주민센터
GJA-0032,20201102134940 ,20201102,134940,20201102152005 ,D-0006,D-0043,17065,우체국 건너편,상무시민공원 화장실 입구
GJA-0050,20201102135105 ,20201102,135105,20201102152002 ,D-0006,D-0043,16897,우체국 건너편,상무시민공원 화장실 입구
GJA-0163,20201102135304 ,20201102,135304,20201102140212 ,D-0000,D-0009,4908,광주시 111,쉐보레 앞
GJA-0009,20201102140230 ,20201102,140230,20201102140903 ,D-0020,D-0035,673,교보문고 앞,치평초교 앞
GJA-0200,20201102141237 ,20201102,141237,20201102141821 ,D-0034,D-0022,584,치평동주민센터,상무역 5번 출구 앞
GJA-0070,20201102141640 ,20201102,141640,20201102142117 ,D-0025,D-0018,477,계수초교 앞,아웃백스테이크 앞
GJA-0195,20201102142109 ,20201102,142109,20201102142826 ,D-0048,D-0009,717,중흥s클래스 앞,쉐보레 앞
GJA-0096,20201102143207 ,20201102,143207,20201102150229 ,D-0012,D-0016,7022,롯데마트 앞,메가커피 앞
GJA-0039,20201102150753 ,20201102,150753,20201102152315 ,D-0021,D-0013,1562,유안타증권 앞,현대해상 앞
GJA-0065,20201102151152 ,20201102,151152,20201102152332 ,D-0021,D-0013,1180,유안타증권 앞,현대해상 앞
GJA-0077,20201102153549 ,20201102,153549,20201102154538 ,D-0022,D-0014,989,상무역 5번 출구 앞,의회동 앞
GJA-0163,20201102154121 ,20201102,154121,20201102170538 ,D-0009,D-0020,16417,쉐보레 앞,교보문고 앞
GJA-0013,20201102154735 ,20201102,154735,20201102170744 ,D-0026,D-0031,16009,한국투자증권 앞,상무시민공원1
GJA-0124,20201102161101 ,20201102,161101,20201102171607 ,D-0018,D-0041,10506,아웃백스테이크 앞,금호쌍용아파트 202동 앞
GJA-0043,20201102161144 ,20201102,161144,20201102164130 ,D-0020,D-0022,2986,교보문고 앞,상무역 5번 출구 앞
GJA-0173,20201102161249 ,20201102,161249,20201102162302 ,D-0014,D-0012,1053,의회동 앞,롯데마트 앞
GJA-0041,20201102162706 ,20201102,162706,20201102163823 ,D-0022,D-0029,1117,상무역 5번 출구 앞,현대아파트 옆
GJA-0173,20201102163902 ,20201102,163902,20201102164646 ,D-0012,D-0014,744,롯데마트 앞,의회동 앞
GJA-0123,20201102164857 ,20201102,164857,20201102171042 ,D-0013,D-0035,6185,현대해상 앞,치평초교 앞
GJA-0185,20201102165003 ,20201102,165003,20201102165252 ,D-0021,D-0034,249,유안타증권 앞,치평동주민센터
GJA-0126,20201102170525 ,20201102,170525,20201102171020 ,D-0013,D-0035,495,현대해상 앞,치평초교 앞
GJA-0146,20201102170534 ,20201102,170534,20201102171608 ,D-0020,D-0026,1074,교보문고 앞,한국투자증권 앞
GJA-0065,20201102171615 ,20201102,171615,20201102172315 ,D-0013,D-0031,700,현대해상 앞,상무시민공원1
GJA-0073,20201102171801 ,20201102,171801,20201102185018 ,D-0018,D-0026,13217,아웃백스테이크 앞,한국투자증권 앞
GJA-0146,20201102172722 ,20201102,172722,20201102174501 ,D-0026,D-0031,1779,한국투자증권 앞,상무시민공원1
GJA-0164,20201102173913 ,20201102,173913,20201102184349 ,D-0013,D-0017,10436,현대해상 앞,센트럴시티 앞
GJA-0027,20201102175258 ,20201102,175258,20201102180143 ,D-0029,D-0025,4885,현대아파트 옆,계수초교 앞
GJA-0103,20201102175404 ,20201102,175404,20201102175713 ,D-0026,D-0021,309,한국투자증권 앞,유안타증권 앞
GJA-0185,20201102180340 ,20201102,180340,20201102182011 ,D-0034,D-0027,1671,치평동주민센터,금호대우아파트 앞
GJA-0009,20201102180932 ,20201102,180932,20201102182245 ,D-0035,D-0016,1313,치평초교 앞,메가커피 앞
GJA-0158,20201102181150 ,20201102,181150,20201102182308 ,D-0020,D-0006,1158,교보문고 앞,우체국 건너편
GJA-0184,20201102181438 ,20201102,181438,20201102182252 ,D-0020,D-0039,814,교보문고 앞,김대중컨벤션센터1
GJA-0159,20201102184138 ,20201102,184138,20201102185147 ,D-0035,D-0044,1009,치평초교 앞,상무시민공원 버스승강장
GJA-0177,20201102184508 ,20201102,184508,20201102195707 ,D-0026,D-0036,11199,한국투자증권 앞,해오리어린이공원 옆
GJA-0059,20201102191622 ,20201102,191622,20201102201405 ,D-0018,D-0009,9783,아웃백스테이크 앞,쉐보레 앞
GJA-0167,20201102194317 ,20201102,194317,20201102195356 ,D-0016,D-0022,1039,메가커피 앞,상무역 5번 출구 앞
GJA-0112,20201102195114 ,20201102,195114,20201102200227 ,D-0017,D-0019,5113,센트럴시티 앞,메이루즈 앞
GJA-0127,20201102195208 ,20201102,195208,20201102195924 ,D-0034,D-0015,716,치평동주민센터,한국은행 앞
GJA-0120,20201102195230 ,20201102,195230,20201102200227 ,D-0017,D-0019,4997,센트럴시티 앞,메이루즈 앞
GJA-0136,20201102195627 ,20201102,195627,20201102201138 ,D-0039,D-0022,5511,김대중컨벤션센터1,상무역 5번 출구 앞
GJA-0001,20201102204002 ,20201102,204002,20201102204945 ,D-0033,D-0020,943,상무골프연습장 앞,교보문고 앞
GJA-0041,20201102205844 ,20201102,205844,20201102214227 ,D-0029,D-0031,8383,현대아파트 옆,상무시민공원1
GJA-0186,20201103080405 ,20201103,80405,20201103081015 ,D-0022,D-0016,610,상무역 5번 출구 앞,메가커피 앞
GJA-0152,20201103081639 ,20201103,81639,20201103082145 ,D-0031,D-0016,506,상무시민공원1,메가커피 앞
GJA-0130,20201103082541 ,20201103,82541,20201103083410 ,D-0027,D-0033,869,금호대우아파트 앞,상무골프연습장 앞
GJA-0010,20201103082709 ,20201103,82709,20201103083510 ,D-0007,D-0013,801,KBS 앞,현대해상 앞
GJA-0108,20201103084004 ,20201103,84004,20201103084723 ,D-0018,D-0022,719,아웃백스테이크 앞,상무역 5번 출구 앞
GJA-0171,20201103084154 ,20201103,84154,20201103084620 ,D-0031,D-0013,466,상무시민공원1,현대해상 앞
GJA-0164,20201103084715 ,20201103,84715,20201103085030 ,D-0017,D-0012,315,센트럴시티 앞,롯데마트 앞
GJA-0184,20201103085310 ,20201103,85310,20201103090026 ,D-0039,D-0020,4716,김대중컨벤션센터1,교보문고 앞
GJA-0035,20201103085938 ,20201103,85938,20201103090400 ,D-0006,D-0009,4462,우체국 건너편,쉐보레 앞
GJA-0148,20201103090932 ,20201103,90932,20201103092618 ,D-0036,D-0004,1686,해오리어린이공원 옆,시청 앞
GJA-0172,20201103091519 ,20201103,91519,20201103092146 ,D-0019,D-0049,627,메이루즈 앞,로잔티움 오피스텔 앞
GJA-0177,20201103093131 ,20201103,93131,20201103093957 ,D-0036,D-0020,826,해오리어린이공원 옆,교보문고 앞
GJA-0050,20201103095506 ,20201103,95506,20201103095741 ,D-0043,D-0016,235,상무시민공원 화장실 입구,메가커피 앞
GJA-0152,20201103111847 ,20201103,111847,20201103112100 ,D-0016,D-0021,253,메가커피 앞,유안타증권 앞
GJA-0050,20201103112608 ,20201103,112608,20201103112908 ,D-0016,D-0014,300,메가커피 앞,의회동 앞
GJA-0101,20201103112759 ,20201103,112759,20201103120540 ,D-0049,D-0012,7781,로잔티움 오피스텔 앞,롯데마트 앞
GJA-0098,20201103114007 ,20201103,114007,20201103125146 ,D-0033,D-0031,11139,상무골프연습장 앞,상무시민공원1
GJA-0164,20201103114916 ,20201103,114916,20201103120318 ,D-0012,D-0020,5402,롯데마트 앞,교보문고 앞
GJA-0095,20201103120840 ,20201103,120840,20201103121801 ,D-0022,D-0025,961,상무역 5번 출구 앞,계수초교 앞
GJA-0092,20201103121914 ,20201103,121914,20201103125827 ,D-0009,D-0044,3913,쉐보레 앞,상무시민공원 버스승강장
GJA-0059,20201103121953 ,20201103,121953,20201103125826 ,D-0009,D-0044,3873,쉐보레 앞,상무시민공원 버스승강장
GJA-0128,20201103122151 ,20201103,122151,20201103122824 ,D-0012,D-0049,673,롯데마트 앞,로잔티움 오피스텔 앞
GJA-0070,20201103123746 ,20201103,123746,20201103124331 ,D-0018,D-0022,585,아웃백스테이크 앞,상무역 5번 출구 앞
GJA-0031,20201103124617 ,20201103,124617,20201103125208 ,D-0004,D-0029,591,시청 앞,현대아파트 옆
GJA-0095,20201103125749 ,20201103,125749,20201103130114 ,D-0025,D-0018,4365,계수초교 앞,아웃백스테이크 앞
GJA-0002,20201103132810 ,20201103,132810,20201103133752 ,D-0040,D-0020,942,김대중컨벤션센타2,교보문고 앞
GJA-0120,20201103133722 ,20201103,133722,20201103134256 ,D-0019,D-0004,534,메이루즈 앞,시청 앞
GJA-0043,20201103134001 ,20201103,134001,20201103134330 ,D-0022,D-0034,329,상무역 5번 출구 앞,치평동주민센터
GJA-0152,20201103135309 ,20201103,135309,20201103174404 ,D-0021,D-0006,39095,유안타증권 앞,우체국 건너편
GJA-0111,20201103135710 ,20201103,135710,20201103141106 ,D-0018,D-0000,5396,아웃백스테이크 앞,광주시 111
GJA-0067,20201103140117 ,20201103,140117,20201103140811 ,D-0034,D-0022,694,치평동주민센터,상무역 5번 출구 앞
GJA-0002,20201103140715 ,20201103,140715,20201103152213 ,D-0020,D-0014,11498,교보문고 앞,의회동 앞
GJA-0163,20201103140733 ,20201103,140733,20201103152214 ,D-0020,D-0014,11481,교보문고 앞,의회동 앞
GJA-0092,20201103141225 ,20201103,141225,20201103143218 ,D-0044,D-0009,1993,상무시민공원 버스승강장,쉐보레 앞
GJA-0059,20201103141251 ,20201103,141251,20201103143207 ,D-0044,D-0009,1956,상무시민공원 버스승강장,쉐보레 앞
GJA-0111,20201103141519 ,20201103,141519,20201103142031 ,D-0000,D-0035,512,광주시 111,치평초교 앞
GJA-0187,20201103142818 ,20201103,142818,20201103153356 ,D-0043,D-0014,10538,상무시민공원 화장실 입구,의회동 앞
GJA-0066,20201103143000 ,20201103,143000,20201103153347 ,D-0043,D-0014,10347,상무시민공원 화장실 입구,의회동 앞
GJA-0084,20201103151512 ,20201103,151512,20201103152340 ,D-0013,D-0034,828,현대해상 앞,치평동주민센터
GJA-0095,20201103154103 ,20201103,154103,20201103154721 ,D-0018,D-0022,618,아웃백스테이크 앞,상무역 5번 출구 앞
GJA-0023,20201103155128 ,20201103,155128,20201103161506 ,D-0031,D-0020,6378,상무시민공원1,교보문고 앞
GJA-0155,20201103155615 ,20201103,155615,20201103160524 ,D-0022,D-0017,4909,상무역 5번 출구 앞,센트럴시티 앞
GJA-0083,20201103160107 ,20201103,160107,20201103172556 ,D-0036,D-0040,12449,해오리어린이공원 옆,김대중컨벤션센타2
GJA-0143,20201103162258 ,20201103,162258,20201103162803 ,D-0020,D-0025,545,교보문고 앞,계수초교 앞
GJA-0187,20201103164819 ,20201103,164819,20201103171532 ,D-0014,D-0043,6713,의회동 앞,상무시민공원 화장실 입구
GJA-0066,20201103164931 ,20201103,164931,20201103171519 ,D-0014,D-0043,6588,의회동 앞,상무시민공원 화장실 입구
GJA-0174,20201103173344 ,20201103,173344,20201103180928 ,D-0019,D-0022,7584,메이루즈 앞,상무역 5번 출구 앞
GJA-0191,20201103173542 ,20201103,173542,20201103180926 ,D-0013,D-0022,7384,현대해상 앞,상무역 5번 출구 앞
GJA-0126,20201103174304 ,20201103,174304,20201103175157 ,D-0035,D-0016,853,치평초교 앞,메가커피 앞
GJA-0143,20201103174824 ,20201103,174824,20201103175243 ,D-0025,D-0021,419,계수초교 앞,유안타증권 앞
GJA-0009,20201103175232 ,20201103,175232,20201103175833 ,D-0016,D-0018,601,메가커피 앞,아웃백스테이크 앞
GJA-0023,20201103175412 ,20201103,175412,20201103180017 ,D-0020,D-0012,4605,교보문고 앞,롯데마트 앞
GJA-0163,20201103180451 ,20201103,180451,20201103181246 ,D-0014,D-0025,795,의회동 앞,계수초교 앞
GJA-0167,20201103180632 ,20201103,180632,20201103183647 ,D-0022,D-0004,3015,상무역 5번 출구 앞,시청 앞
GJA-0173,20201103181245 ,20201103,181245,20201104085224 ,D-0014,D-0007,903979,의회동 앞,KBS 앞
GJA-0177,20201103181326 ,20201103,181326,20201103182115 ,D-0020,D-0039,789,교보문고 앞,김대중컨벤션센터1
GJA-0010,20201103181345 ,20201103,181345,20201103184207 ,D-0013,D-0039,2862,현대해상 앞,김대중컨벤션센터1
GJA-0106,20201103184309 ,20201103,184309,20201103185446 ,D-0020,D-0036,1137,교보문고 앞,해오리어린이공원 옆
GJA-0035,20201103193621 ,20201103,193621,20201103194720 ,D-0009,D-0014,1099,쉐보레 앞,의회동 앞
GJA-0200,20201103195345 ,20201103,195345,20201103200906 ,D-0022,D-0027,5561,상무역 5번 출구 앞,금호대우아파트 앞
GJA-0143,20201103200950 ,20201103,200950,20201103203336 ,D-0021,D-0027,2386,유안타증권 앞,금호대우아파트 앞
GJA-0103,20201103201000 ,20201103,201000,20201103203329 ,D-0021,D-0027,2329,유안타증권 앞,금호대우아파트 앞
GJA-0009,20201103204635 ,20201103,204635,20201103205543 ,D-0018,D-0027,908,아웃백스테이크 앞,금호대우아파트 앞
GJA-0171,20201103205913 ,20201103,205913,20201103212234 ,D-0013,D-0017,6321,현대해상 앞,센트럴시티 앞
GJA-0199,20201104082013 ,20201104,82013,20201104095230 ,D-0013,D-0027,13217,현대해상 앞,금호대우아파트 앞
GJA-0200,20201104083037 ,20201104,83037,20201104083921 ,D-0027,D-0033,884,금호대우아파트 앞,상무골프연습장 앞
GJA-0121,20201104084226 ,20201104,84226,20201104084624 ,D-0031,D-0013,398,상무시민공원1,현대해상 앞
GJA-0030,20201104084842 ,20201104,84842,20201104101627 ,D-0031,D-0013,16785,상무시민공원1,현대해상 앞
GJA-0177,20201104090402 ,20201104,90402,20201104101238 ,D-0039,D-0021,10836,김대중컨벤션센터1,유안타증권 앞
GJA-0099,20201104090741 ,20201104,90741,20201104091340 ,D-0012,D-0049,599,롯데마트 앞,로잔티움 오피스텔 앞
GJA-0059,20201104090826 ,20201104,90826,20201104091344 ,D-0009,D-0022,518,쉐보레 앞,상무역 5번 출구 앞
GJA-0106,20201104093530 ,20201104,93530,20201104094311 ,D-0036,D-0020,781,해오리어린이공원 옆,교보문고 앞
GJA-0199,20201104100223 ,20201104,100223,20201104100610 ,D-0027,D-0016,387,금호대우아파트 앞,메가커피 앞
GJA-0080,20201104101323 ,20201104,101323,20201104102921 ,D-0029,D-0006,1598,현대아파트 옆,우체국 건너편
GJA-0172,20201104101433 ,20201104,101433,20201104101959 ,D-0049,D-0019,526,로잔티움 오피스텔 앞,메이루즈 앞
GJA-0045,20201104102809 ,20201104,102809,20201104105757 ,D-0035,D-0000,2948,치평초교 앞,광주시 111
GJA-0045,20201104105844 ,20201104,105844,20201104110347 ,D-0000,D-0035,4503,광주시 111,치평초교 앞
GJA-0156,20201104110124 ,20201104,110124,20201104122107 ,D-0043,D-0039,11983,상무시민공원 화장실 입구,김대중컨벤션센터1
GJA-0101,20201104111816 ,20201104,111816,20201104122309 ,D-0012,D-0031,10493,롯데마트 앞,상무시민공원1
GJA-0199,20201104111840 ,20201104,111840,20201104114313 ,D-0016,D-0027,2473,메가커피 앞,금호대우아파트 앞
GJA-0043,20201104115517 ,20201104,115517,20201104132357 ,D-0034,D-0027,16840,치평동주민센터,금호대우아파트 앞
GJA-0009,20201104115632 ,20201104,115632,20201104120134 ,D-0015,D-0035,4502,한국은행 앞,치평초교 앞
GJA-0070,20201104121052 ,20201104,121052,20201104130844 ,D-0022,D-0000,9792,상무역 5번 출구 앞,광주시 111
GJA-0009,20201104122052 ,20201104,122052,20201104124943 ,D-0035,D-0015,2891,치평초교 앞,한국은행 앞
GJA-0020,20201104122403 ,20201104,122403,20201104122903 ,D-0007,D-0009,500,KBS 앞,쉐보레 앞
GJA-0163,20201104124825 ,20201104,124825,20201104125341 ,D-0025,D-0018,516,계수초교 앞,아웃백스테이크 앞
GJA-0017,20201104125414 ,20201104,125414,20201104130337 ,D-0012,D-0034,4923,롯데마트 앞,치평동주민센터
GJA-0070,20201104131254 ,20201104,131254,20201104132032 ,D-0000,D-0022,778,광주시 111,상무역 5번 출구 앞
GJA-0097,20201104131820 ,20201104,131820,20201104133657 ,D-0009,D-0019,1837,쉐보레 앞,메이루즈 앞
GJA-0075,20201104132039 ,20201104,132039,20201104144153 ,D-0014,D-0031,12114,의회동 앞,상무시민공원1
GJA-0018,20201104132052 ,20201104,132052,20201104144201 ,D-0014,D-0031,12149,의회동 앞,상무시민공원1
GJA-0102,20201104132828 ,20201104,132828,20201104135704 ,D-0031,D-0007,2876,상무시민공원1,KBS 앞
GJA-0029,20201104133324 ,20201104,133324,20201104135722 ,D-0031,D-0007,2398,상무시민공원1,KBS 앞
GJA-0092,20201104134714 ,20201104,134714,20201104135736 ,D-0009,D-0026,1022,쉐보레 앞,한국투자증권 앞
GJA-0087,20201104135044 ,20201104,135044,20201104143401 ,D-0018,D-0016,8357,아웃백스테이크 앞,메가커피 앞
GJA-0163,20201104135117 ,20201104,135117,20201104144329 ,D-0018,D-0016,9212,아웃백스테이크 앞,메가커피 앞
GJA-0034,20201104135336 ,20201104,135336,20201104135948 ,D-0020,D-0035,612,교보문고 앞,치평초교 앞
GJA-0125,20201104140050 ,20201104,140050,20201104151931 ,D-0055,D-0032,11881,공연마루 입구,상무시민공원2
GJA-0009,20201104140204 ,20201104,140204,20201104154725 ,D-0015,D-0027,14521,한국은행 앞,금호대우아파트 앞
GJA-0043,20201104140728 ,20201104,140728,20201104141151 ,D-0027,D-0034,423,금호대우아파트 앞,치평동주민센터
GJA-0140,20201104140924 ,20201104,140924,20201104141411 ,D-0020,D-0025,487,교보문고 앞,계수초교 앞
GJA-0182,20201104145232 ,20201104,145232,20201104150255 ,D-0007,D-0025,5023,KBS 앞,계수초교 앞
GJA-0132,20201104150005 ,20201104,150005,20201104150928 ,D-0031,D-0039,923,상무시민공원1,김대중컨벤션센터1
GJA-0199,20201104150103 ,20201104,150103,20201104150528 ,D-0027,D-0015,425,금호대우아파트 앞,한국은행 앞
GJA-0164,20201104150943 ,20201104,150943,20201105094837 ,D-0014,D-0022,943894,의회동 앞,상무역 5번 출구 앞
GJA-0198,20201104155803 ,20201104,155803,20201104172127 ,D-0035,D-0014,16324,치평초교 앞,의회동 앞
GJA-0160,20201104155837 ,20201104,155837,20201104172131 ,D-0035,D-0014,16294,치평초교 앞,의회동 앞
GJA-0125,20201104161508 ,20201104,161508,20201104173122 ,D-0031,D-0026,11614,상무시민공원1,한국투자증권 앞
GJA-0076,20201104161821 ,20201104,161821,20201104173136 ,D-0031,D-0026,11315,상무시민공원1,한국투자증권 앞
GJA-0101,20201104163723 ,20201104,163723,20201104172941 ,D-0031,D-0035,9218,상무시민공원1,치평초교 앞
GJA-0088,20201104164439 ,20201104,164439,20201104165128 ,D-0046,D-0036,689,마륵역 앞,해오리어린이공원 옆
GJA-0180,20201104164503 ,20201104,164503,20201104175541 ,D-0006,D-0014,11038,우체국 건너편,의회동 앞
GJA-0060,20201104164508 ,20201104,164508,20201104165124 ,D-0046,D-0036,616,마륵역 앞,해오리어린이공원 옆
